age,job,marital,education,balance,contact,day,month,duration,campaign,previous,poutcome,housing_new,loan_new,y_new
48,0,1,0,1910,2,29,4,413,2,0,2,1,0,0
47,1,1,1,72,2,29,4,278,1,0,2,0,0,0
42,3,1,1,-972,2,29,4,146,1,0,2,1,0,0
54,1,1,1,-939,2,29,4,202,1,0,2,1,0,0
53,3,1,0,436,2,29,4,154,1,0,2,1,0,0
40,6,1,1,451,2,29,4,257,1,0,2,1,1,0
37,3,1,1,11953,2,29,4,208,1,0,2,1,1,0
26,6,0,2,3672,2,29,4,360,5,0,2,1,0,0
46,3,1,1,176,2,29,4,131,1,0,2,0,0,0
46,8,1,1,0,2,29,4,137,1,0,2,0,0,0
45,1,1,1,0,2,29,4,155,1,0,2,1,0,0
56,6,1,1,1504,2,29,4,66,2,0,2,1,0,0
36,3,1,1,722,2,29,4,103,7,0,2,1,0,0
40,1,1,1,1269,2,29,4,656,1,0,2,1,0,0
32,6,1,2,118,2,29,4,358,10,0,2,0,0,0
31,3,1,1,1017,2,29,4,514,3,0,2,1,0,0
56,3,1,0,551,2,29,4,27,1,0,2,0,0,0
23,7,0,1,0,2,29,4,544,4,0,2,1,0,0
29,4,0,3,209,2,29,4,346,6,0,2,0,0,0
50,1,1,1,841,2,29,4,54,2,0,2,1,0,0
39,7,1,1,1099,2,29,4,134,6,0,2,0,0,0
55,0,1,2,505,2,29,4,135,2,0,2,1,1,0
35,8,1,1,0,2,29,4,633,6,0,2,1,0,0
51,7,1,1,-178,2,29,4,48,1,0,2,1,1,0
33,1,0,2,538,2,29,4,359,2,0,2,1,0,0
44,3,1,1,2523,2,29,4,1236,2,0,2,1,0,0
44,7,1,1,744,2,29,4,574,1,0,2,1,0,0
52,8,1,1,-488,2,29,4,322,1,0,2,1,0,0
32,7,0,1,187,2,29,4,315,1,0,2,1,0,0
40,0,1,2,832,2,29,4,126,1,0,2,1,1,0
38,1,0,1,2079,2,29,4,122,1,0,2,1,1,0
53,1,2,1,1301,2,29,4,90,1,0,2,1,0,0
26,1,0,2,77,2,29,4,125,2,0,2,1,0,0
33,1,1,1,1072,2,29,4,144,2,0,2,0,1,0
44,3,1,3,15578,2,29,4,401,1,0,2,1,0,0
35,3,1,1,809,2,29,4,60,1,0,2,1,1,0
44,1,1,1,13761,2,29,4,65,1,0,2,1,0,0
42,3,1,1,790,2,29,4,356,2,0,2,1,0,0
58,9,1,1,4497,2,29,4,128,1,0,2,1,0,0
43,7,1,1,-456,2,29,4,102,4,0,2,1,0,0
39,0,1,0,1749,2,29,4,46,1,0,2,1,0,0
32,0,0,2,537,2,29,4,187,3,0,2,0,0,0
29,0,1,2,1474,2,29,4,79,3,0,2,1,1,0
41,7,1,1,1545,2,29,4,390,3,0,2,1,0,0
44,3,1,1,776,2,29,4,306,1,0,2,1,0,0
36,1,1,1,1286,2,29,4,152,1,0,2,1,1,0
34,1,1,2,285,2,29,4,223,4,0,2,1,1,0
35,3,1,0,-1489,2,29,4,177,1,0,2,1,1,0
57,1,0,1,806,2,29,4,77,1,0,2,1,0,0
42,6,0,3,297,2,29,4,106,1,0,2,1,0,0
40,1,0,0,340,2,29,4,146,1,0,2,1,0,0
35,1,0,2,130,2,29,4,125,1,0,2,1,0,0
46,1,1,1,1307,2,29,4,404,1,0,2,1,0,0
44,3,1,1,6491,2,29,4,244,1,0,2,1,0,0
31,3,0,1,2137,2,29,4,413,1,0,2,0,0,0
26,7,1,1,611,2,29,4,177,2,0,2,1,0,0
51,1,1,1,2402,2,29,4,118,1,0,2,1,0,0
42,0,1,1,2608,2,29,4,201,1,0,2,1,0,0
41,7,0,2,285,2,29,4,135,1,0,2,1,1,0
45,1,1,1,59,2,29,4,609,2,0,2,1,0,0
52,5,1,1,1052,2,29,4,35,1,0,2,1,0,0
52,0,1,2,1177,2,29,4,473,1,0,2,1,0,0
41,0,1,1,689,2,29,4,596,1,0,2,1,0,0
47,9,1,1,351,2,29,4,370,1,0,2,1,1,0
39,3,1,0,-388,2,29,4,691,1,0,2,1,0,0
52,1,1,1,22755,2,29,4,70,2,0,2,1,0,0
48,0,2,2,-625,2,29,4,125,2,0,2,1,0,0
39,1,2,1,1270,2,29,4,245,4,0,2,1,0,0
30,7,1,1,699,2,29,4,544,1,0,2,1,0,0
40,6,1,1,0,2,29,4,49,3,0,2,1,1,0
51,3,2,3,10287,2,29,4,117,1,0,2,1,0,0
51,0,1,2,0,2,29,4,410,5,0,2,1,1,0
45,3,1,0,180,2,29,4,150,1,0,2,1,1,0
39,8,1,0,185,2,29,4,513,3,0,2,1,0,0
36,3,1,1,439,2,29,4,179,2,0,2,1,0,0
28,3,1,0,10045,2,29,4,169,4,0,2,1,0,0
43,8,1,3,6,2,29,4,365,2,0,2,1,0,0
48,3,1,1,5241,2,29,4,158,1,0,2,1,0,0
41,1,1,2,816,2,29,4,159,1,0,2,1,1,0
37,1,0,1,3,2,29,4,82,1,0,2,1,0,0
33,1,1,1,2099,2,29,4,42,3,0,2,1,1,0
48,3,1,3,100,2,29,4,206,1,0,2,1,0,0
50,1,1,1,7098,2,29,4,92,1,0,2,1,0,0
49,6,2,1,266,2,29,4,162,2,0,2,1,0,0
47,3,1,1,7985,2,29,4,347,1,0,2,1,0,0
47,3,1,1,812,2,29,4,68,1,0,2,1,0,0
41,3,0,3,961,2,29,4,117,1,0,2,1,0,0
52,1,1,3,9687,2,29,4,936,1,0,2,1,0,0
48,9,1,0,551,2,29,4,162,2,0,2,1,0,0
39,3,1,1,-16,2,29,4,285,2,0,2,0,0,0
31,1,1,2,8,2,29,4,71,5,0,2,0,0,0
35,7,0,1,918,2,29,4,178,1,0,2,1,0,0
33,7,1,1,-49,2,29,4,89,2,0,2,1,0,0
30,6,2,0,1032,2,29,4,52,5,0,2,1,0,0
23,1,1,1,8254,2,29,4,409,3,0,2,1,0,0
42,7,1,0,91,2,29,4,87,7,0,2,1,0,0
32,7,1,1,250,2,29,4,202,1,0,2,1,0,0
50,7,1,0,1132,2,29,4,117,1,0,2,1,0,0
36,1,1,1,1466,2,29,4,441,1,0,2,1,0,0
51,2,2,3,-57,2,29,4,175,1,0,2,1,0,0
39,1,0,1,822,2,29,4,164,3,0,2,1,1,0
54,0,1,2,2452,2,29,4,80,3,0,2,1,0,0
36,8,0,0,235,2,29,4,141,9,0,2,1,0,0
26,1,0,2,8839,2,29,4,932,3,0,2,1,0,0
30,3,1,0,1127,2,29,4,13,1,0,2,1,0,0
28,7,0,1,1736,2,29,4,139,3,0,2,1,0,0
35,1,1,1,295,2,29,4,882,2,0,2,1,0,0
33,7,1,1,931,2,29,4,263,3,0,2,1,0,0
25,7,0,1,2798,2,29,4,440,2,0,2,1,0,0
38,6,0,1,2345,2,29,4,174,2,0,2,1,0,0
37,3,1,1,-141,2,29,4,76,3,0,2,1,1,0
57,3,1,1,-353,2,29,4,26,3,0,2,0,1,0
35,3,1,1,628,2,29,4,455,2,0,2,1,0,0
31,3,1,0,490,2,29,4,180,2,0,2,1,0,0
55,7,2,1,218,2,29,4,200,2,0,2,1,0,0
51,3,1,0,3170,2,29,4,51,1,0,2,1,0,0
50,7,2,1,28,2,29,4,313,2,0,2,1,1,0
36,0,0,2,6450,2,29,4,101,1,0,2,1,0,0
40,1,1,1,2715,2,29,4,125,2,0,2,1,0,0
28,1,0,1,1,2,29,4,364,3,0,2,1,0,0
37,6,0,1,3049,2,29,4,153,1,0,2,1,1,0
44,0,1,1,27,2,29,4,158,1,0,2,1,0,0
36,8,0,1,3670,2,29,4,617,2,0,2,1,0,0
49,1,1,1,2497,2,29,4,99,1,0,2,1,0,0
38,6,1,1,-762,2,29,4,165,1,0,2,0,0,0
50,3,1,0,414,2,29,4,121,1,0,2,1,0,0
44,7,1,1,361,2,29,4,217,1,0,2,1,0,0
37,3,1,1,672,2,29,4,129,2,0,2,1,0,0
36,3,1,1,959,2,29,4,200,4,0,2,1,0,0
33,3,1,1,-416,2,29,4,431,2,0,2,1,0,0
49,7,1,0,5737,2,29,4,417,2,0,2,1,0,0
45,6,1,0,895,2,29,4,480,2,0,2,1,0,0
51,3,2,0,-413,2,29,4,331,4,0,2,1,0,0
50,0,1,3,914,2,29,4,359,3,0,2,1,0,0
53,3,1,3,1202,2,29,4,332,2,0,2,1,0,0
58,3,1,0,0,2,29,4,535,2,0,2,1,0,0
51,7,1,3,5801,2,29,4,147,2,0,2,1,0,0
43,1,0,1,799,2,29,4,13,3,0,2,1,1,0
43,1,1,1,5342,2,29,4,689,2,0,2,1,0,0
41,3,1,0,943,2,29,4,242,3,0,2,1,0,0
33,0,1,2,455,2,29,4,122,10,0,2,1,1,0
32,6,1,1,340,2,29,4,665,1,0,2,1,0,0
35,3,1,1,5310,2,29,4,97,1,0,2,1,0,0
39,1,0,1,556,2,29,4,322,1,0,2,1,0,0
45,6,1,1,-261,2,29,4,144,1,0,2,1,0,0
39,3,1,0,481,2,29,4,376,1,0,2,1,0,0
41,6,0,1,2015,2,29,4,480,10,0,2,1,0,0
52,3,1,1,691,2,29,4,158,1,0,2,1,0,0
46,6,0,1,1544,2,29,4,609,1,0,2,1,0,0
35,3,0,1,219,2,29,4,161,1,0,2,1,1,0
36,6,1,2,828,2,29,4,116,1,0,2,1,0,0
35,6,2,1,356,2,29,4,76,1,0,2,1,0,0
53,0,2,2,195,2,29,4,217,1,0,2,1,0,0
52,0,0,2,2076,2,29,4,112,1,0,2,1,0,0
41,7,1,1,2399,2,29,4,607,2,0,2,1,0,0
56,0,1,1,0,2,29,4,726,1,0,2,1,0,0
37,3,1,1,1731,2,29,4,148,4,0,2,1,1,0
35,0,1,1,97,2,29,4,135,4,0,2,1,0,0
39,0,1,2,0,2,29,4,184,2,0,2,1,0,0
40,3,1,1,0,2,29,4,245,3,0,2,1,1,0
53,7,1,1,1788,2,29,4,253,2,0,2,1,0,0
34,6,1,1,1365,2,29,4,293,2,0,2,1,0,0
35,0,1,1,1,2,29,4,246,2,0,2,1,0,0
46,9,1,1,2940,2,29,4,195,2,0,2,1,0,0
42,0,1,2,-1485,2,29,4,221,2,0,2,1,0,0
42,0,1,2,8794,2,29,4,166,3,0,2,1,0,0
41,3,1,1,239,2,29,4,385,2,0,2,0,0,0
49,0,1,1,367,2,29,4,85,6,0,2,1,0,0
35,6,2,1,869,2,29,4,173,1,0,2,1,0,0
45,3,1,1,1778,2,29,4,48,5,0,2,1,0,0
49,2,1,0,3112,2,29,4,410,3,0,2,1,0,0
36,1,1,0,4585,2,29,4,311,3,0,2,1,0,0
40,6,1,1,223,2,29,4,81,1,0,2,1,0,0
33,11,0,2,254,2,29,4,558,13,0,2,1,0,0
48,3,1,0,219,2,29,4,109,4,0,2,1,0,0
60,1,2,2,1900,2,29,4,77,3,0,2,1,0,0
39,3,0,1,885,2,29,4,70,7,0,2,1,0,0
36,0,1,2,-1312,2,29,4,229,4,0,2,1,1,0
38,1,2,1,1294,2,29,4,565,1,0,2,1,0,0
50,1,1,3,1268,2,29,4,145,2,0,2,1,1,0
39,3,1,1,11,2,29,4,199,2,0,2,0,0,0
43,6,2,1,3350,2,29,4,488,1,0,2,1,1,0
40,7,1,1,-116,2,29,4,176,3,0,2,1,0,0
27,7,0,1,2457,2,29,4,123,4,0,2,1,0,0
44,0,1,2,612,2,29,4,88,2,0,2,1,0,0
32,3,0,1,7712,2,29,4,768,4,0,2,1,1,0
42,3,1,3,1123,2,29,4,105,3,0,2,1,0,0
55,0,1,2,856,2,29,4,101,4,0,2,1,1,0
45,3,1,0,19,2,29,4,33,2,0,2,1,0,0
51,0,2,1,3348,2,29,4,122,2,0,2,1,0,0
37,0,1,2,21,2,29,4,52,2,0,2,1,0,0
48,1,1,1,256,2,29,4,150,4,0,2,1,0,0
34,0,2,2,500,2,29,4,399,1,0,2,1,0,0
33,1,1,2,16992,2,29,4,58,1,0,2,1,0,0
30,6,1,1,2931,2,29,4,199,3,0,2,1,0,0
39,1,1,1,3032,2,29,4,260,1,0,2,0,0,0
33,3,0,3,12,2,29,4,241,4,0,2,1,0,0
24,11,0,1,2530,2,29,4,399,5,0,2,1,0,0
41,4,0,1,646,2,29,4,40,2,0,2,1,0,0
35,6,2,1,45,2,29,4,167,1,0,2,1,0,0
28,1,1,1,1180,2,29,4,637,3,0,2,1,0,0
38,3,1,0,498,2,29,4,107,2,0,2,1,0,0
50,0,2,2,738,2,29,4,68,1,0,2,1,1,0
56,1,1,0,675,2,29,4,137,1,0,2,1,0,0
34,0,1,2,581,2,29,4,182,1,0,2,1,0,0
41,2,1,2,1065,2,29,4,553,1,0,2,1,1,0
34,6,0,1,10,2,29,4,310,3,0,2,0,1,0
51,3,1,0,1491,2,29,4,206,3,0,2,1,0,0
49,0,1,2,-151,2,29,4,119,2,0,2,1,0,0
30,3,1,0,179,2,29,4,764,2,0,2,1,0,0
38,1,1,1,381,2,29,4,126,2,0,2,1,0,0
50,0,1,2,2488,2,29,4,91,2,0,2,1,0,0
31,1,1,1,222,2,29,4,251,4,0,2,1,0,0
41,3,1,0,-252,2,29,4,166,5,0,2,1,0,0
35,0,0,2,870,2,29,4,188,6,0,2,1,0,0
50,6,1,0,429,2,29,4,60,2,0,2,0,0,0
29,11,0,1,1093,2,29,4,368,2,0,2,1,0,0
46,3,1,0,684,2,29,4,414,2,0,2,1,0,0
42,2,1,1,0,2,29,4,128,3,0,2,1,1,0
43,3,0,1,747,2,29,4,685,2,0,2,0,0,0
30,0,1,2,623,2,29,4,512,5,0,2,1,0,0
38,3,1,0,1131,2,29,4,102,3,0,2,1,0,0
35,0,1,2,1550,2,29,4,1611,2,0,2,1,0,0
45,0,1,2,1929,2,29,4,44,15,0,2,1,0,0
41,10,2,2,9767,2,29,4,162,2,0,2,1,0,0
52,1,1,1,963,2,29,4,74,2,0,2,1,0,0
38,7,2,0,92,2,29,4,118,3,0,2,1,1,0
40,10,1,2,795,2,29,4,725,3,0,2,1,0,0
31,3,1,0,3283,2,29,4,100,5,0,2,1,0,0
42,1,1,1,-158,2,29,4,124,3,0,2,1,0,0
36,7,1,1,0,2,29,4,752,2,0,2,0,0,0
36,0,0,2,891,2,29,4,233,5,0,2,1,0,0
33,1,1,1,1844,2,29,4,241,3,0,2,1,0,0
39,3,2,1,94,2,29,4,430,1,0,2,1,0,0
37,0,1,2,-113,2,29,4,219,3,0,2,1,0,0
49,3,1,1,0,2,29,4,67,2,0,2,1,0,0
37,1,1,2,472,2,29,4,294,3,0,2,1,0,0
38,3,1,3,976,2,29,4,318,2,0,2,1,0,0
33,3,1,0,233,2,29,4,428,1,0,2,1,0,0
35,3,1,1,807,2,29,4,1185,3,0,2,1,0,0
45,6,1,1,142,2,29,4,110,3,0,2,1,1,0
32,0,0,2,1731,2,29,4,323,3,0,2,1,1,0
55,5,1,1,2749,2,29,4,58,2,0,2,1,1,0
43,0,1,2,-3372,2,29,4,386,2,0,2,1,0,0
40,3,1,1,100,2,29,4,218,2,0,2,1,0,0
34,1,1,1,149,2,29,4,153,2,0,2,1,0,0
55,5,2,0,53,2,29,4,84,2,0,2,1,0,0
58,3,1,0,5788,2,29,4,130,2,0,2,0,0,0
37,6,1,1,99,2,29,4,113,2,0,2,1,0,0
45,3,1,1,90,2,29,4,744,6,0,2,1,0,0
28,7,0,1,6332,2,29,4,76,4,0,2,1,0,0
25,3,0,1,1429,2,29,4,187,3,0,2,1,0,0
39,0,0,1,835,2,29,4,587,4,0,2,1,0,0
46,3,1,0,-169,2,29,4,336,3,0,2,0,1,0
39,6,1,1,0,2,29,4,59,3,0,2,0,0,0
31,11,0,2,479,2,29,4,72,12,0,2,1,0,0
47,6,1,1,869,2,29,4,216,2,0,2,1,0,0
54,3,2,1,0,2,29,4,273,2,0,2,1,1,0
29,3,0,1,-125,2,29,4,198,3,0,2,1,0,0
38,3,0,1,522,2,29,4,347,2,0,2,1,0,0
29,1,0,1,404,2,29,4,286,2,0,2,1,0,0
31,0,0,2,524,2,29,4,668,2,0,2,1,1,0
36,0,0,2,0,2,29,4,211,6,0,2,1,0,0
34,1,2,1,-276,2,29,4,175,3,0,2,1,0,0
54,0,1,2,107,2,29,4,324,3,0,2,1,0,0
56,3,1,0,1798,2,29,4,228,3,0,2,1,0,0
31,0,0,2,457,2,29,4,38,9,0,2,1,0,0
28,0,0,2,1086,2,29,4,128,2,0,2,1,0,0
58,0,1,2,4265,2,29,4,96,2,0,2,1,0,0
45,6,1,1,5244,2,29,4,18,16,0,2,1,0,0
37,6,0,1,0,2,29,4,147,4,0,2,1,0,0
47,3,1,1,0,2,29,4,135,2,0,2,1,0,0
47,3,1,1,762,2,29,4,56,3,0,2,1,0,0
41,3,1,1,51,2,29,4,39,22,0,2,1,0,0
52,9,1,1,32,2,29,4,144,5,0,2,1,0,0
42,1,1,1,2,2,29,4,249,2,0,2,0,0,0
48,6,1,2,960,2,29,4,286,3,0,2,1,0,0
32,1,2,1,211,2,29,4,230,4,0,2,1,1,0
31,6,0,1,0,2,29,4,183,3,0,2,1,1,0
59,1,1,0,3163,2,29,4,240,2,0,2,1,0,0
45,10,1,1,1041,2,29,4,238,3,0,2,1,0,0
38,3,1,0,714,2,29,4,225,3,0,2,1,0,0
56,7,1,1,705,2,29,4,151,2,0,2,1,0,0
37,3,1,0,1053,2,29,4,194,2,0,2,1,0,0
29,0,1,2,1366,2,29,4,273,3,0,2,1,0,0
40,3,2,3,1171,2,29,4,431,2,0,2,1,0,0
59,5,1,1,9976,2,29,4,57,2,0,2,1,0,0
25,9,1,1,285,2,29,4,859,2,0,2,1,0,0
51,3,1,0,844,2,29,4,184,3,0,2,1,0,0
42,3,1,1,205,2,29,4,313,2,0,2,1,1,0
32,3,1,1,298,2,29,4,142,7,0,2,1,0,0
31,7,0,1,203,2,29,4,442,3,0,2,1,0,0
43,1,1,1,-235,2,29,4,260,2,0,2,1,1,0
42,6,0,0,629,2,29,4,164,3,0,2,1,0,0
30,3,1,1,125,2,29,4,238,2,0,2,1,0,0
53,3,1,0,95,2,29,4,53,3,0,2,1,0,0
48,3,1,3,2201,2,29,4,364,2,0,2,1,0,0
32,0,0,2,406,2,29,4,35,24,0,2,0,0,0
29,3,0,1,0,2,29,4,106,4,0,2,1,0,0
27,1,0,1,357,2,29,4,382,3,0,2,1,0,0
39,3,1,0,0,2,29,4,191,5,0,2,0,0,0
40,3,1,1,271,2,29,4,483,2,0,2,1,0,0
40,0,1,1,1576,2,29,4,253,3,0,2,1,1,0
46,3,1,1,0,2,29,4,328,2,0,2,1,0,0
34,7,1,1,88,2,29,4,82,2,0,2,1,1,0
58,1,1,1,4299,2,29,4,348,3,0,2,1,0,0
49,3,1,0,287,2,29,4,155,2,0,2,1,0,0
53,3,1,1,1852,2,29,4,134,4,0,2,1,0,0
30,7,2,1,63,2,29,4,96,5,0,2,1,0,0
30,3,0,1,17,2,29,4,197,9,0,2,1,0,0
37,0,1,2,1689,2,29,4,645,2,0,2,1,0,0
39,3,1,1,0,2,29,4,209,3,0,2,1,0,0
27,6,0,1,-181,2,29,4,81,4,0,2,1,1,0
46,1,1,1,2527,2,29,4,201,3,0,2,1,1,0
32,3,1,1,544,2,29,4,69,3,0,2,0,0,0
47,7,1,1,795,2,29,4,42,3,0,2,1,0,0
56,1,0,1,3499,2,29,4,248,3,0,2,1,0,0
35,3,0,1,1253,2,29,4,2260,2,0,2,0,0,0
58,8,1,2,-81,2,29,4,54,22,0,2,0,0,0
30,3,0,1,196,2,29,4,91,7,0,2,1,0,0
40,3,1,1,1100,2,29,4,660,2,0,2,1,0,0
34,3,1,0,425,2,29,4,182,6,0,2,1,0,0
52,3,1,0,17,2,29,4,30,2,0,2,1,0,0
28,7,1,1,222,2,29,4,101,23,0,2,1,0,0
44,7,2,1,496,2,29,4,54,15,0,2,1,1,0
38,0,0,2,6836,2,29,4,374,4,0,2,1,0,0
30,7,0,2,3516,2,29,4,447,4,0,2,1,0,0
36,3,1,0,-1168,2,29,4,216,7,0,2,1,0,0
31,3,0,0,-502,2,29,4,76,4,0,2,1,0,0
42,3,1,0,163,2,29,4,62,6,0,2,1,0,0
51,0,0,2,3087,2,29,4,86,4,0,2,1,0,0
44,3,1,1,3610,2,29,4,23,15,0,2,1,0,0
58,3,1,1,1298,2,29,4,516,4,0,2,1,0,0
32,0,0,2,3886,2,29,4,151,7,0,2,1,1,0
44,3,1,1,-431,2,29,4,52,8,0,2,1,0,0
25,3,1,0,172,2,29,4,95,3,0,2,1,0,0
46,2,1,0,171,2,29,4,52,3,0,2,1,0,0
54,3,1,3,6251,2,29,4,421,3,0,2,1,0,0
46,0,1,2,385,2,29,4,52,4,0,2,1,0,0
45,7,1,1,561,2,29,4,340,7,0,2,1,0,0
20,11,0,2,2764,2,29,4,139,2,0,2,1,0,0
26,7,2,1,1600,2,30,4,288,3,0,2,1,1,0
36,1,1,1,1345,2,30,4,231,3,0,2,1,0,0
44,1,1,1,378,2,30,4,203,2,0,2,1,0,0
40,3,1,0,-476,2,30,4,105,2,0,2,1,0,0
43,3,1,3,-715,2,30,4,67,3,0,2,1,0,0
44,3,1,1,2885,2,30,4,63,3,0,2,1,0,0
46,3,1,0,476,2,30,4,311,4,0,2,1,0,0
49,6,1,1,2501,2,30,4,50,2,0,2,1,0,0
24,11,0,1,7,2,30,4,86,3,0,2,1,0,0
33,3,1,0,331,2,30,4,139,3,0,2,1,0,0
33,7,1,1,1785,2,30,4,287,12,0,2,1,0,0
46,2,1,0,1757,2,30,4,396,3,0,2,1,0,0
36,3,1,1,604,2,30,4,235,1,0,2,1,0,0
44,0,1,2,1732,2,30,4,43,1,0,2,1,0,0
36,0,1,1,1898,2,30,4,233,1,0,2,1,1,0
40,7,2,1,1959,2,30,4,177,1,0,2,1,0,0
37,3,1,0,949,2,30,4,149,1,0,2,1,0,0
37,8,2,2,601,2,30,4,422,1,0,2,1,0,0
50,1,1,2,11804,2,30,4,83,1,0,2,1,0,0
40,3,2,0,548,2,30,4,324,1,0,2,1,1,0
38,3,1,0,563,2,30,4,287,1,0,2,1,0,0
55,3,1,1,471,2,30,4,58,2,0,2,1,0,0
37,1,1,1,490,2,30,4,226,1,0,2,1,0,0
52,0,1,1,428,2,30,4,153,1,0,2,1,0,0
60,8,1,0,1226,2,30,4,151,3,0,2,1,0,0
38,10,1,2,5669,2,30,4,31,1,0,2,1,0,0
33,0,0,2,923,2,30,4,118,6,0,2,1,0,0
37,1,0,1,864,2,30,4,171,1,0,2,1,0,0
26,7,0,1,-599,2,30,4,62,3,0,2,1,1,0
38,2,0,1,473,2,30,4,133,4,0,2,1,1,0
50,2,1,0,237,2,30,4,184,4,0,2,1,1,0
33,3,1,1,-338,2,30,4,91,9,0,2,1,0,0
44,9,2,0,757,2,30,4,498,4,0,2,0,0,0
27,3,1,3,-442,2,30,4,85,7,0,2,1,0,0
37,1,0,1,1255,2,30,4,224,2,0,2,1,0,0
25,11,0,1,1790,2,30,4,242,3,0,2,0,0,0
34,3,0,1,68,2,30,4,192,6,0,2,1,0,0
44,7,0,1,-389,2,30,4,207,4,0,2,1,0,0
43,6,1,1,1807,2,30,4,711,1,0,2,1,1,0
35,7,1,1,0,2,30,4,147,9,0,2,0,0,0
55,0,2,0,3629,2,30,4,87,1,0,2,1,0,0
42,0,1,2,2440,2,30,4,199,2,0,2,1,0,0
55,6,0,1,1854,2,30,4,34,2,0,2,1,0,0
30,3,0,1,931,2,30,4,65,7,0,2,1,0,0
53,0,1,2,146,2,30,4,150,1,0,2,0,0,0
50,0,1,2,11528,2,30,4,57,1,0,2,1,0,0
55,1,2,2,0,2,30,4,234,1,0,2,1,0,0
35,3,0,0,293,2,30,4,521,2,0,2,1,0,0
58,5,1,1,987,2,30,4,555,1,0,2,1,0,0
56,7,2,3,1877,2,30,4,86,1,0,2,1,0,0
42,3,2,1,685,2,30,4,204,4,0,2,1,0,0
38,0,2,2,4425,2,30,4,162,1,0,2,1,0,0
30,3,1,0,-430,2,30,4,648,5,0,2,1,0,0
35,2,1,2,512,2,30,4,659,1,0,2,1,0,0
28,3,2,0,410,2,30,4,867,3,0,2,1,0,0
41,8,0,2,3950,2,30,4,96,2,0,2,1,0,0
43,3,1,1,1559,2,30,4,123,1,0,2,1,0,0
51,2,1,2,267,2,30,4,56,1,0,2,1,0,0
45,6,1,1,840,2,30,4,54,3,0,2,1,0,0
27,3,1,0,713,2,30,4,152,4,0,2,1,0,0
39,3,1,0,882,2,30,4,25,4,0,2,1,0,0
49,3,1,0,130,2,30,4,139,2,0,2,0,0,0
32,7,0,1,1659,2,30,4,120,6,0,2,1,0,0
39,8,1,2,3246,2,30,4,491,1,0,2,1,0,0
43,3,0,0,30,2,30,4,379,17,0,2,1,0,0
40,1,1,1,-28,2,30,4,289,2,0,2,1,1,0
35,3,2,1,52,2,30,4,574,1,0,2,1,0,0
45,3,1,3,818,2,30,4,343,3,0,2,1,0,0
26,1,0,2,686,2,30,4,98,2,0,2,1,0,0
52,0,2,2,2909,2,30,4,110,1,0,2,1,0,0
50,1,1,1,1093,2,30,4,319,1,0,2,1,0,0
42,0,1,1,1607,2,30,4,108,1,0,2,1,0,0
35,0,1,2,-65,2,30,4,80,3,0,2,1,0,0
35,0,0,2,4,2,30,4,449,1,0,2,1,0,0
39,0,1,1,1034,2,30,4,306,1,0,2,1,0,0
32,3,1,1,-63,2,30,4,198,1,0,2,1,0,0
40,3,1,1,737,2,30,4,135,2,0,2,1,0,0
42,9,1,1,8131,2,30,4,69,1,0,2,1,0,0
37,7,1,2,0,2,30,4,55,1,0,2,1,0,0
40,0,1,2,0,2,30,4,138,1,0,2,1,0,0
46,7,1,1,1227,2,30,4,135,1,0,2,1,1,0
42,7,1,1,508,2,30,4,70,1,0,2,1,0,0
33,3,0,1,-147,2,30,4,652,2,0,2,1,0,0
35,6,0,2,0,2,30,4,327,1,0,2,0,0,0
55,3,1,0,828,2,30,4,246,1,0,2,1,0,0
43,3,1,0,1202,2,30,4,295,1,0,2,0,0,0
52,1,1,2,1405,2,30,4,255,1,0,2,1,1,0
60,3,1,1,2620,2,30,4,523,1,0,2,1,0,0
49,1,0,1,74,2,30,4,130,1,0,2,1,0,0
58,5,1,1,1874,2,30,4,103,5,0,2,0,0,0
29,6,1,1,396,2,30,4,205,2,0,2,1,0,0
37,0,1,2,569,2,30,4,92,1,0,2,1,0,0
37,1,0,1,428,2,30,4,107,1,0,2,1,0,0
45,10,2,0,413,2,30,4,65,1,0,2,1,0,0
51,6,1,1,4178,2,30,4,556,1,0,2,1,0,0
40,0,1,2,2147,2,30,4,115,1,0,2,1,0,0
43,3,1,1,1096,2,30,4,180,1,0,2,0,1,0
41,6,0,2,1455,2,30,4,87,1,0,2,1,0,0
35,1,0,1,-54,2,30,4,70,2,0,2,1,0,0
54,0,2,2,129,2,30,4,132,1,0,2,1,0,0
36,0,1,2,722,2,30,4,312,1,0,2,1,0,0
42,0,1,2,1767,2,30,4,283,1,0,2,1,0,0
29,0,1,2,1671,2,30,4,182,1,0,2,1,0,0
45,3,1,1,130,2,30,4,127,1,0,2,1,0,0
37,0,2,2,241,2,30,4,126,1,0,2,1,0,0
36,7,1,1,-260,2,30,4,91,2,0,2,1,0,0
45,3,1,1,1964,2,30,4,78,1,0,2,1,0,0
38,0,1,2,12855,2,30,4,417,1,0,2,1,0,0
50,7,1,1,992,2,30,4,407,1,0,2,1,0,0
38,6,2,1,661,2,30,4,160,1,0,2,1,0,0
49,6,1,1,-209,2,30,4,171,1,0,2,0,0,0
59,5,1,1,8107,2,30,4,210,1,0,2,0,0,0
46,0,1,2,583,2,30,4,135,3,0,2,1,0,0
37,3,1,1,-510,2,30,4,461,1,0,2,1,0,0
48,6,2,1,132,2,30,4,171,1,0,2,1,0,0
28,6,1,1,7707,2,30,4,68,2,0,2,1,0,0
